1.000000000000000000e+00	3.000000000000000000e+00	1.000000000000000000e+00	6.000000000000000000e+00	3.000000000000000000e+00	3.000000000000000000e+00	2.000000000000000000e+00	2.000000000000000000e+00	4.000000000000000000e+00	2.000000000000000000e+00	6.000000000000000000e+00	1.000000000000000000e+00	5.714285714285714107e-02	0.000000000000000000e+00	1.071811361200428712e-03	7.500000000000000000e-01	9.999999999999999167e-02	1.093750000000000000e-01	9.999999999999999167e-02	1.060606060606060635e-01	1.060606060606060635e-01	6.000000000000000888e-01	7.000000000000000666e-01	5.000000000000000000e-01	5.000000000000000000e-01	1.000000000000000056e-01	5.121951219512195230e-01	5.061728395061728669e-01	4.929577464788732488e-01	3.780487804878049363e-01	7.500000000000000000e-01	8.000000000000000444e-01	8.000000000000000444e-01	3.333333333333333148e-01	3.333333333333333148e-01	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00
3.000000000000000000e+00	5.000000000000000000e+00	1.000000000000000000e+00	6.000000000000000000e+00	3.000000000000000000e+00	9.000000000000000000e+00	2.000000000000000000e+00	2.000000000000000000e+00	1.000000000000000000e+00	1.300000000000000000e+01	1.000000000000000000e+00	1.000000000000000000e+00	2.857142857142857054e-02	0.000000000000000000e+00	2.690246516613075678e-01	5.000000000000000000e-01	2.151898734177215000e-01	9.375000000000000000e-02	1.285714285714285587e-01	1.212121212121212155e-01	1.212121212121212155e-01	8.000000000000000444e-01	8.000000000000000444e-01	1.666666666666666574e-01	5.000000000000000000e-01	1.000000000000000056e-01	1.951219512195122019e-01	1.975308641975308532e-01	1.690140845070422781e-01	1.585365853658536328e-01	7.500000000000000000e-01	1.000000000000000000e+00	8.500000000000000888e-01	1.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00
3.000000000000000000e+00	1.200000000000000000e+01	1.000000000000000000e+00	5.000000000000000000e+00	3.000000000000000000e+00	5.000000000000000000e+00	1.000000000000000000e+00	2.000000000000000000e+00	1.000000000000000000e+00	1.200000000000000000e+01	1.000000000000000000e+00	1.000000000000000000e+00	1.285714285714285587e-01	0.000000000000000000e+00	1.918542336548767213e-01	1.000000000000000000e+00	2.151898734177215000e-01	1.250000000000000000e-01	1.142857142857142821e-01	1.212121212121212155e-01	1.212121212121212155e-01	6.000000000000000888e-01	6.000000000000000888e-01	1.666666666666666574e-01	5.000000000000000000e-01	0.000000000000000000e+00	2.439024390243902662e-01	2.345679012345678882e-01	1.830985915492957805e-01	2.804878048780487521e-01	7.500000000000000000e-01	8.000000000000000444e-01	7.000000000000000666e-01	1.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00
1.000000000000000000e+00	2.000000000000000000e+00	1.000000000000000000e+00	6.000000000000000000e+00	3.000000000000000000e+00	4.000000000000000000e+00	1.000000000000000000e+00	2.000000000000000000e+00	3.000000000000000000e+00	1.300000000000000000e+01	1.000000000000000000e+00	1.000000000000000000e+00	2.857142857142857054e-02	0.000000000000000000e+00	6.430868167202572275e-03	7.500000000000000000e-01	6.822784810126582000e-01	1.875000000000000000e-01	1.714285714285714302e-01	1.818181818181818232e-01	1.818181818181818232e-01	6.500000000000000222e-01	8.500000000000000888e-01	5.000000000000000000e-01	0.000000000000000000e+00	1.000000000000000056e-01	4.634146341463414309e-01	4.567901234567901536e-01	4.366197183098591283e-01	4.634146341463414864e-01	7.500000000000000000e-01	8.500000000000000888e-01	8.000000000000000444e-01	6.666666666666666297e-01	6.666666666666666297e-01	6.666666666666666297e-01	1.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00
3.000000000000000000e+00	2.000000000000000000e+00	1.000000000000000000e+00	4.000000000000000000e+00	3.000000000000000000e+00	5.000000000000000000e+00	2.000000000000000000e+00	2.000000000000000000e+00	2.000000000000000000e+00	2.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	9.999999999999999167e-02	0.000000000000000000e+00	2.357984994640942994e-02	7.500000000000000000e-01	7.468354430379746389e-02	4.375000000000000000e-01	4.285714285714285476e-01	4.545454545454545858e-01	4.545454545454545858e-01	6.500000000000000222e-01	8.500000000000000888e-01	6.666666666666666297e-01	5.000000000000000000e-01	0.000000000000000000e+00	3.048780487804878536e-01	2.962962962962962798e-01	2.816901408450703803e-01	4.146341463414633943e-01	7.500000000000000000e-01	6.500000000000000222e-01	8.500000000000000888e-01	3.333333333333333148e-01	6.666666666666666297e-01	6.666666666666666297e-01	0.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00
1.000000000000000000e+00	2.000000000000000000e+00	2.000000000000000000e+00	6.000000000000000000e+00	3.000000000000000000e+00	9.000000000000000000e+00	1.000000000000000000e+00	2.000000000000000000e+00	1.000000000000000000e+00	2.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.285714285714285587e-01	0.000000000000000000e+00	2.090032154340835946e-01	1.000000000000000000e+00	1.000000000000000000e+00	2.343750000000000000e-01	2.142857142857142738e-01	2.272727272727272929e-01	2.272727272727272929e-01	6.000000000000000888e-01	8.500000000000000888e-01	5.000000000000000000e-01	2.500000000000000000e-01	1.000000000000000056e-01	4.268292682926829729e-01	4.197530864197530631e-01	3.943661971830986213e-01	3.292682926829268442e-01	1.000000000000000000e+00	8.000000000000000444e-01	1.000000000000000000e+00	1.000000000000000000e+00	6.666666666666666297e-01	0.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00
3.000000000000000000e+00	1.200000000000000000e+01	1.000000000000000000e+00	1.000000000000000000e+00	3.000000000000000000e+00	4.000000000000000000e+00	2.000000000000000000e+00	3.000000000000000000e+00	1.000000000000000000e+00	1.200000000000000000e+01	1.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.390139335476955951e-01	2.500000000000000000e-01	3.924050632911392222e-01	1.875000000000000000e-01	2.285714285714285643e-01	2.121212121212121271e-01	2.121212121212121271e-01	8.500000000000000888e-01	8.000000000000000444e-01	1.666666666666666574e-01	0.000000000000000000e+00	1.000000000000000056e-01	1.829268292682926789e-01	1.975308641975308532e-01	1.690140845070422781e-01	2.073170731707317249e-01	1.000000000000000000e+00	7.000000000000000666e-01	8.000000000000000444e-01	6.666666666666666297e-01	3.333333333333333148e-01	6.666666666666666297e-01	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00
1.000000000000000000e+00	1.100000000000000000e+01	1.000000000000000000e+00	3.000000000000000000e+00	3.000000000000000000e+00	8.000000000000000000e+00	1.000000000000000000e+00	2.000000000000000000e+00	4.000000000000000000e+00	1.200000000000000000e+01	1.000000000000000000e+00	1.000000000000000000e+00	2.142857142857142738e-01	0.000000000000000000e+00	1.071811361200428712e-03	1.000000000000000000e+00	2.151898734177215000e-01	2.031250000000000000e-01	1.999999999999999833e-01	2.121212121212121271e-01	2.121212121212121271e-01	6.000000000000000888e-01	6.500000000000000222e-01	8.333333333333333703e-01	0.000000000000000000e+00	1.000000000000000056e-01	5.853658536585365502e-01	5.802469135802468259e-01	2.253521126760563431e-01	4.024390243902438713e-01	1.000000000000000000e+00	6.000000000000000888e-01	8.500000000000000888e-01	6.666666666666666297e-01	6.666666666666666297e-01	6.666666666666666297e-01	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00
3.000000000000000000e+00	2.000000000000000000e+00	1.000000000000000000e+00	3.000000000000000000e+00	3.000000000000000000e+00	4.000000000000000000e+00	1.000000000000000000e+00	2.000000000000000000e+00	4.000000000000000000e+00	2.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	4.285714285714285754e-02	0.000000000000000000e+00	9.860664523043943808e-02	1.000000000000000000e+00	2.151898734177215000e-01	2.031250000000000000e-01	0.000000000000000000e+00	0.000000000000000000e+00	2.272727363030302861e-03	6.500000000000000222e-01	8.000000000000000444e-01	5.000000000000000000e-01	0.000000000000000000e+00	1.000000000000000056e-01	5.609756097560975041e-01	5.555555555555555802e-01	2.253521126760563431e-01	3.536585365853658902e-01	5.000000000000000000e-01	8.000000000000000444e-01	8.000000000000000444e-01	1.000000000000000000e+00	6.666666666666666297e-01	3.333333333333333148e-01	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.300000000000000000e+01	2.000000000000000000e+00	5.000000000000000000e+00	3.000000000000000000e+00	9.000000000000000000e+00	2.000000000000000000e+00	2.000000000000000000e+00	3.000000000000000000e+00	2.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	8.571428571428571508e-02	0.000000000000000000e+00	2.218649517684887218e-01	1.000000000000000000e+00	2.151898734177215000e-01	2.031250000000000000e-01	2.857142857142857054e-02	3.030303030303030387e-02	3.787878787878787984e-02	8.000000000000000444e-01	6.000000000000000888e-01	1.666666666666666574e-01	5.000000000000000000e-01	0.000000000000000000e+00	3.414634146341463117e-01	3.333333333333333148e-01	2.253521126760563431e-01	1.219512195121951192e-01	7.500000000000000000e-01	8.500000000000000888e-01	1.000000000000000000e+00	1.000000000000000000e+00	6.666666666666666297e-01	3.333333333333333148e-01	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00
